outcome,treatment,outcome_label,treatment_label,variable,importance,rank,variable_label,importance_norm
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241372x,0.008222571631080514,39,Transgender bathroom policy (summary),0.10983590090645519
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241420,0.007908994480008496,40,Religion (denomination),0.10564718350307165
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241387,0.007630642388249158,41,Party better: environment,0.10192899725437786
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241551,0.007256898194746834,42,Gender identity,0.09693657735903548
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241123,0.007211807042169328,43,Emotion: worried,0.09633425638349781
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241272x,0.005808985212458553,44,Spending: crime,0.07759556897637122
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241236,0.005733689752153357,45,Party better: economy,0.07658978330640792
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241025,0.005425818835372263,46,Party of registration,0.07247728894032307
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241375x,0.004764016594251648,47,Ban transgender girls sports (summary),0.06363703206732313
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241554,0.0038356686652061232,48,Stock market investment,0.05123629714931574
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241269x,0.0036631614645768313,49,Spending: border security,0.048931971368516305
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241319x,0.0035854596695682906,50,Favor voter ID (summary),0.04789404223396764
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241237,0.0028488558522516195,51,Party better: immigration,0.03805459692219979
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241124,0.002608768862178199,52,Emotion: proud,0.034847550266509174
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241122,0.0022388473599697077,53,Emotion: happy,0.029906193318500474
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241117,0.0015482507838544737,54,Right track / wrong track,0.020681305959196015
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241497,8.992495079307983e-4,55,Union membership (HH),0.012012042494093367
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241104,4.416533754481498e-4,56,2020 presidential vote recall,0.005899540746761472
O6_status_jobs_threat,C_nat_econ_next,White status / jobs threat,National prospective economic pessimism,V241232,2.750440077065758e-4,57,Government waste,0.0036739973490998883
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241576,0.08064083103130443,1,Little interest/pleasure (PHQ-2),1
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241571,0.04183303180292273,2,Has health insurance,0.5187574491473597
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241239,0.04043211022710161,3,Spending & services scale,0.5013850887946087
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241121,0.03249799397614911,4,Emotion: angry,0.4029967643008729
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241567x,0.030181853596197468,5,Household income (6-cat),0.3742750813726238
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241397,0.029850627517821623,6,Best way to deal with urban unrest,0.37016765745176583
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241608,0.028447589238886854,7,Sexism: women seek control over men,0.35276904857098534
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241621,0.027316439363548082,8,Life satisfaction,0.3387420369334234
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241255,0.026995956162774094,9,Govt assistance to Blacks scale,0.3347678318480421
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241375x,0.026969617670492232,10,Ban transgender girls sports (summary),0.33444121700609386
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241578,0.02566288763100731,11,Too sensitive / easily offended,0.3182368944219472
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241272x,0.025635081502414968,12,Spending: crime,0.317892079912514
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241465x,0.025037332003760966,13,Education,0.31047958811388715
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241570,0.024446581110145027,14,Trouble concentrating (past week),0.303153883677798
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241539,0.022724808643861845,15,Financial worry (current),0.2818027586427051
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241119,0.022650335900830695,16,Emotion: afraid,0.2808792470409678
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241039,0.020910562852195374,17,Pre-election presidential vote,0.2593049027989057
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241378x,0.02072914646876797,18,Gay/lesbian job protection (summary),0.25705521884714955
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241290x,0.020103832601796403,19,DEI approval (summary),0.24930091052747436
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241281x,0.019546061509855567,20,Spending: aid to the poor,0.2423841775919679
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241302,0.019196024008430564,21,Abortion stance (STD),0.2380434794995943
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241579,0.018954980529769492,22,Self-censorship frequency,0.2350543798638589
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241607,0.018173257295112533,23,Sexism: women over-interpret remarks,0.2253604912387095
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241372x,0.01778461465101303,24,Transgender bathroom policy (summary),0.22054106367169155
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241126,0.017532638492868364,25,Emotion: nervous,0.2174163915307652
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241381x,0.01731532494920511,26,Gay/lesbian couples adopt (summary),0.21472155888973138
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241422,0.01634479841818762,27,V241422,0.20268638367383193
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241177,0.01608349018555329,28,Ideology (liberal-conservative),0.1994459875954124
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241118,0.01594715628142203,29,Emotion: hopeful,0.19775535640538489
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241266x,0.01516845185128065,30,Spending: public schools,0.1880989029663189
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241577,0.014450689495826508,31,Felt depressed/hopeless (PHQ-2),0.1791981718320439
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241252,0.014359597046862512,32,Guaranteed job/income scale,0.17806856481040204
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241123,0.014222836879160244,33,Emotion: worried,0.17637264766826372
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241483,0.013474019209398233,34,Employment status,0.16708680995819197
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241335,0.012897304510125144,35,Trust in news media,0.15993516367804375
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241385x,0.012847826713236771,36,Gay marriage (summary),0.1593216060515212
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241236,0.012182368389997913,37,Party better: economy,0.15106947974368926
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241120,0.011356224259765428,38,Emotion: outraged,0.14082474243546658
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241387,0.010911051716277298,39,Party better: environment,0.13530430647523553
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241004,0.010669176570903134,40,Attention to politics,0.1323048936184872
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241237,0.00993344957613467,41,Party better: immigration,0.12318138899484489
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241275x,0.008824799339448818,42,Spending: welfare programs,0.10943338785810712
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241420,0.008532423988667274,43,Religion (denomination),0.10580773882842333
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241124,0.008332968578302877,44,Emotion: proud,0.1033343589312473
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241540,0.008187020646959836,45,Able to make housing payments,0.10152450740223237
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241125,0.008079498566882472,46,Emotion: irritated,0.10019116201501006
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241319x,0.007880366859829598,47,Favor voter ID (summary),0.09772179625443682
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241269x,0.007113564501959701,48,Spending: border security,0.08821293643660798
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241025,0.007004427821349156,49,Party of registration,0.08685956892768214
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241104,0.006575518377689199,50,2020 presidential vote recall,0.0815408062342092
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241122,0.006307839314448697,51,Emotion: happy,0.07822140761421495
O6_status_jobs_threat,C_pers_fin_last,White status / jobs threat,Personal financial retrospective pessimism,V241320,0.006025690295831074,52,Favor felon voting rights,0.07472257191263229
